CDM,MunD,Cod,Desc,jan,fev,mar,abr,mai,jun,jul,ago,set,out,nov,dez,Total
6713,MOGI DAS CRUZES               ,6335-0,Deixar de reduzir a velocidade sob chuva/neblina/cerracao/ventos fortes,0,0,0,0,0,0,1,0,0,0,0,0,1
6713,MOGI DAS CRUZES               ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,2,3,1,1,3,4,0,4,2,0,0,0,21
6713,MOGI DAS CRUZES               ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,3,0,0,0,0,0,1,0,1,0,0,0,5
6713,MOGI DAS CRUZES               ,6548-0,Usar no veic alarme/aparelho produz som perturbe sossego pub desac norma Contran,0,0,0,0,0,1,1,0,0,0,0,0,2
6713,MOGI DAS CRUZES               ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,6,2,2,4,4,0,1,4,3,0,0,0,28
6713,MOGI DAS CRUZES               ,6556-4,Conduzir o veiculo com a placa violada/falsificada,0,0,0,0,0,1,0,0,0,0,0,0,1
6713,MOGI DAS CRUZES               ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,3,3,2,0,1,1,3,2,2,0,0,0,17
6713,MOGI DAS CRUZES               ,6599-1,Conduzir o veiculo que nao esteja registrado,0,0,0,1,0,1,1,2,1,0,0,0,6
6713,MOGI DAS CRUZES               ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,101,124,84,69,72,100,130,192,188,0,0,0,1101
6713,MOGI DAS CRUZES               ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,6,4,4,6,4,5,1,2,8,0,0,0,42
6713,MOGI DAS CRUZES               ,6610-1,Conduzir o veiculo com a cor alterada,0,0,0,0,0,0,0,0,0,0,0,0,1
6713,MOGI DAS CRUZES               ,6610-2,Conduzir o veiculo com caracteristica alterada,2,1,1,2,0,3,1,5,4,0,0,0,20
6713,MOGI DAS CRUZES               ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,40,10,17,11,8,20,15,12,18,0,0,0,154
6713,MOGI DAS CRUZES               ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,30,15,17,17,3,18,8,13,22,0,0,0,149
6713,MOGI DAS CRUZES               ,6653-1,Conduzir o veiculo com descarga livre,1,0,0,1,0,0,1,0,0,0,0,0,4
6713,MOGI DAS CRUZES               ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,1,2,1,1,0,1,0,0,0,0,0,0,6
6713,MOGI DAS CRUZES               ,6661-0,Conduzir o veiculo com equipamento ou acessorio proibido,1,0,0,0,0,0,1,0,0,0,0,0,2
6713,MOGI DAS CRUZES               ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,0,0,0,0,0,0,1,0,2,0,0,0,3
6713,MOGI DAS CRUZES               ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",7,2,0,1,1,4,5,1,1,0,0,0,22
6713,MOGI DAS CRUZES               ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",52,54,41,27,36,41,54,88,114,0,0,0,531
6713,MOGI DAS CRUZES               ,6726-2,Conduzir o veiculo reprovado na avaliacao de inspecao de seguranca,0,0,0,1,0,0,0,0,0,0,0,0,1
6713,MOGI DAS CRUZES               ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",5,0,0,7,3,1,2,2,1,0,0,0,24
6713,MOGI DAS CRUZES               ,6858-0,Transitar com o veiculo com lotacao excedente,1,0,0,0,0,0,0,1,1,0,0,0,3
6713,MOGI DAS CRUZES               ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,12,17,15,9,2,5,3,5,15,0,0,0,84
6713,MOGI DAS CRUZES               ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",912,822,739,405,429,378,373,385,307,0,0,0,4778
6713,MOGI DAS CRUZES               ,6920-2,"Deixar de efetuar reg do veic em 30 dias, qdo mudar o munic de domicilio/resid",0,0,0,0,1,0,0,0,0,0,0,0,1
6713,MOGI DAS CRUZES               ,6939-1,Falsificar ou adulterar documento de habilitacao,0,0,1,0,0,0,0,0,0,0,0,0,1
6713,MOGI DAS CRUZES               ,6971-0,Recusar-se a entregar CNH/CRV/CRLV/ outros documentos,1,0,0,0,0,0,0,0,0,0,0,0,1
6713,MOGI DAS CRUZES               ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",12,7,8,8,3,2,4,8,12,0,0,0,66
6713,MOGI DAS CRUZES               ,7048-1,"Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete",0,0,1,0,0,0,0,0,1,0,0,0,2
6713,MOGI DAS CRUZES               ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,3,1,3,1,2,1,1,1,1,0,0,0,14
6713,MOGI DAS CRUZES               ,7234-0,"Em movimento, deixar de manter acesa a luz baixa durante a noite",0,0,0,0,1,0,0,0,1,0,0,0,2
6713,MOGI DAS CRUZES               ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",0,0,0,0,0,0,0,0,0,0,0,0,1
6713,MOGI DAS CRUZES               ,7323-2,Dirigir o veiculo transport animais a sua esquerda ou entre os bracos e pernas,0,1,1,1,0,1,0,0,0,0,0,0,4
6713,MOGI DAS CRUZES               ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,17,3,8,6,2,8,6,8,19,0,0,0,83
6713,MOGI DAS CRUZES               ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",1,1,1,4,1,4,0,0,3,0,0,0,16
6713,MOGI DAS CRUZES               ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,2,3,2,1,0,1,2,2,0,0,0,13
6713,MOGI DAS CRUZES               ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",14,28,8,8,6,11,17,19,15,0,0,0,130
6713,MOGI DAS CRUZES               ,7633-1,Dirigir veiculo segurando telefone celular,3,6,6,11,23,6,5,19,22,0,0,0,105
6713,MOGI DAS CRUZES               ,7633-2,Dirigir veiculo manuseando telefone celular,11,14,9,31,25,10,7,14,13,0,0,0,137
6713,MOGI DAS CRUZES               ,7684-1,NULL,0,0,0,0,3,3,1,0,1,0,0,0,10
6713,MOGI DAS CRUZES               ,7684-2,NULL,0,0,0,2,1,0,3,1,4,0,0,0,11
6713,MOGI DAS CRUZES               ,7714-1,NULL,0,0,0,0,1,0,0,1,0,0,0,0,2
6715,MOGI-GUACU                    ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,76,60,54,110,84,67,59,77,64,0,0,0,652
6715,MOGI-GUACU                    ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,2,0,3,0,0,2,1,2,0,0,0,0,10
6715,MOGI-GUACU                    ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,2,3,6,6,8,9,1,4,4,0,0,0,43
6715,MOGI-GUACU                    ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,2,4,1,6,1,7,2,2,5,0,0,0,30
6715,MOGI-GUACU                    ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,6,17,21,17,31,26,20,15,15,0,0,0,168
6715,MOGI-GUACU                    ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,3,1,2,6,7,4,3,0,2,0,0,0,28
6715,MOGI-GUACU                    ,5070-2,Entregar veiculo a pessoa com CNH/PPD/ACC com susp. do direito de dirigir,0,0,0,1,1,0,0,0,0,0,0,0,2
6715,MOGI-GUACU                    ,5088-1,Entregar veiculo a pessoa com CNH de categoria diferente da do veiculo,0,0,0,1,0,1,0,0,1,0,0,0,3
6715,MOGI-GUACU                    ,5096-0,Entregar veiculo a pessoa com CNH/PPD vencida ha mais de 30 dias,0,1,2,0,0,1,2,0,1,0,0,0,7
6715,MOGI-GUACU                    ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,32,19,22,43,37,32,20,30,21,0,0,0,256
6715,MOGI-GUACU                    ,5126-1,Permitir posse/conducao do veiculo a pessoa com CNH/PPD/ACC cassada,0,0,0,0,0,0,0,1,0,0,0,0,1
6715,MOGI-GUACU                    ,5126-2,Permitir posse/conducao veic pessoa com CNH/PPD/ACC c/ susp. direito de dirigir,0,0,0,0,2,3,0,0,0,0,0,0,5
6715,MOGI-GUACU                    ,5134-1,Permitir posse/conducao veic a pessoa com CNH categoria diferente da do veiculo,1,2,0,2,1,1,0,0,1,0,0,0,8
6715,MOGI-GUACU                    ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,1,4,3,3,10,5,5,2,3,0,0,0,36
6715,MOGI-GUACU                    ,5169-1,Dirigir sob a influencia de alcool,2,0,1,1,4,1,1,0,1,0,0,0,11
6715,MOGI-GUACU                    ,5169-2,Dirigir sob a influencia de qquer substancia psicoativa que deter. dependencia,0,0,0,1,0,1,0,0,0,0,0,0,2
6715,MOGI-GUACU                    ,5185-1,Deixar o condutor de usar o cinto seguranca,8,11,9,74,52,38,15,17,16,0,0,0,240
6715,MOGI-GUACU                    ,5185-2,Deixar o passageiro de usar o cinto seguranca,2,1,0,5,0,0,2,0,0,0,0,0,10
6715,MOGI-GUACU                    ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,1,0,2,2,0,0,0,0,0,0,0,5
6715,MOGI-GUACU                    ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,8,14,8,64,23,19,9,12,15,0,0,0,172
6715,MOGI-GUACU                    ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,0,1,0,2,1,0,0,0,0,0,4
6715,MOGI-GUACU                    ,5215-2,Dirigir ameacando os demais veiculos,3,0,0,2,1,7,1,2,1,0,0,0,17
6715,MOGI-GUACU                    ,5240-0,Disputar corrida,0,0,0,0,1,0,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,9,7,4,13,17,16,6,9,8,0,0,0,89
6715,MOGI-GUACU                    ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,0,1,0,2,2,3,0,0,0,0,0,0,8
6715,MOGI-GUACU                    ,5282-0,"Deixar o cond envolvido em acidente, de prestar ou providenciar socorro a vitima",0,0,0,0,0,1,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,5541-4,Estacionar em desacordo com a regulamentacao - vaga de carga/descarga,0,0,0,0,1,0,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,5665-0,Parar em local/horario proibidos especificamente pela sinalizacao,0,0,0,0,0,0,0,1,0,0,0,0,1
6715,MOGI-GUACU                    ,5720-0,Transitar pela contramao de direcao em via com duplo sentido de circulacao,0,0,0,0,0,1,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,0,1,0,0,0,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,5800-0,Deixar guardar dist seguranca lat/front entre seu veic e demais e ao bordo pista,0,0,0,0,0,1,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,5819-4,Transitar com o veiculo em canteiros centrais/divisores de pista de rolamento,0,0,1,1,0,0,0,0,0,0,0,0,2
6715,MOGI-GUACU                    ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,8,2,1,5,6,8,2,2,1,0,0,0,35
6715,MOGI-GUACU                    ,5843-2,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, manobra de parar",0,0,0,1,0,0,0,2,0,0,0,0,3
6715,MOGI-GUACU                    ,5843-3,"Deixar de indicar c/ antec, med gesto de braco/luz indicadora, mudanca direcao",0,0,0,1,0,0,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,5967-0,"Ultrapassar pela contramao linha de divisao de fluxos opostos, continua amarela",0,1,0,0,0,0,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,6050-1,Avancar o sinal vermelho do semaforo,0,0,0,0,0,0,1,0,0,0,0,0,1
6715,MOGI-GUACU                    ,6068-1,Transpor bloqueio viario com ou sem sinalizacao ou dispositivos auxiliares,0,0,0,0,0,0,0,1,0,0,0,0,1
6715,MOGI-GUACU                    ,6076-0,Transpor bloqueio viario policial,1,0,0,0,1,2,0,0,0,0,0,0,4
6715,MOGI-GUACU                    ,6270-0,Deixar de reduzir a veloc onde o transito esteja sendo controlado pelo agente,0,0,0,1,0,2,0,0,0,0,0,0,3
6715,MOGI-GUACU                    ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,3,1,2,2,1,1,0,0,1,0,0,0,11
6715,MOGI-GUACU                    ,6530-0,Usar no veiculo equip c/ som em volume/frequencia nao autorizados pelo Contran,0,0,0,1,0,1,1,2,0,0,0,0,5
6715,MOGI-GUACU                    ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,12,11,4,8,3,6,3,1,2,0,0,0,50
6715,MOGI-GUACU                    ,6556-4,Conduzir o veiculo com a placa violada/falsificada,3,6,4,7,3,3,1,0,1,0,0,0,28
6715,MOGI-GUACU                    ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,3,1,3,1,3,2,1,3,3,0,0,0,20
6715,MOGI-GUACU                    ,6599-1,Conduzir o veiculo que nao esteja registrado,0,3,1,0,0,0,0,0,1,0,0,0,5
6715,MOGI-GUACU                    ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,70,85,64,89,78,89,70,80,90,0,0,0,715
6715,MOGI-GUACU                    ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,1,2,3,6,6,2,1,0,4,0,0,0,25
6715,MOGI-GUACU                    ,6610-1,Conduzir o veiculo com a cor alterada,1,0,0,1,0,0,0,0,0,0,0,0,2
6715,MOGI-GUACU                    ,6610-2,Conduzir o veiculo com caracteristica alterada,3,4,1,3,8,12,9,7,7,0,0,0,54
6715,MOGI-GUACU                    ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,18,11,13,21,14,8,8,6,5,0,0,0,104
6715,MOGI-GUACU                    ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,11,10,4,7,10,8,0,3,2,0,0,0,55
6715,MOGI-GUACU                    ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,0,2,1,10,9,10,1,7,7,0,0,0,47
6715,MOGI-GUACU                    ,6653-1,Conduzir o veiculo com descarga livre,1,1,0,3,2,1,1,1,0,0,0,0,10
6715,MOGI-GUACU                    ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,0,0,0,1,0,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,6661-0,Conduzir o veiculo com equipamento ou acessorio proibido,0,0,0,1,0,0,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,6670-0,Conduzir o veiculo c/ equip do sistema de iluminacao e de sinalizacao alterados,2,0,0,2,8,11,8,8,12,0,0,0,51
6715,MOGI-GUACU                    ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",1,0,0,8,5,4,8,4,4,0,0,0,34
6715,MOGI-GUACU                    ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",45,58,37,59,55,65,48,45,39,0,0,0,451
6715,MOGI-GUACU                    ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",1,0,1,4,3,3,5,0,1,0,0,0,18
6715,MOGI-GUACU                    ,6785-2,Transitar com veiculo lancando a carga que esteja transportando,0,0,0,0,0,0,0,0,1,0,0,0,1
6715,MOGI-GUACU                    ,6858-0,Transitar com o veiculo com lotacao excedente,0,0,0,0,0,0,0,1,0,0,0,0,1
6715,MOGI-GUACU                    ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,7,6,9,9,9,9,4,6,8,0,0,0,67
6715,MOGI-GUACU                    ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",151,320,257,171,164,137,144,118,137,0,0,0,1599
6715,MOGI-GUACU                    ,6963-0,Trans c/veic desac c/especificacao/falta de inscr/simbologia necessaria identif,0,0,0,1,0,0,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",1,2,3,1,3,4,3,3,4,0,0,0,24
6715,MOGI-GUACU                    ,7048-1,"Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete",1,0,0,1,0,0,0,0,0,0,0,0,2
6715,MOGI-GUACU                    ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,0,1,1,0,1,1,0,1,0,0,0,0,5
6715,MOGI-GUACU                    ,7099-1,Conduzir motocicleta/motoneta/ciclomotor sem segurar o guidom com ambas as maos,0,0,0,1,2,0,0,0,0,0,0,0,3
6715,MOGI-GUACU                    ,7285-0,"Em movimento, deixar de manter a placa traseira iluminada a noite",0,0,0,0,0,0,5,0,1,0,0,0,6
6715,MOGI-GUACU                    ,7331-0,Dirigir o veiculo com incapacidade fisica ou mental temporaria,0,0,0,0,1,0,0,0,0,0,0,0,1
6715,MOGI-GUACU                    ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,14,18,14,43,29,31,15,21,10,0,0,0,195
6715,MOGI-GUACU                    ,7358-0,"Dirigir o veiculo com apenas uma das maos, exceto quando permitido pelo CTB",0,0,0,26,13,3,5,1,0,0,0,0,48
6715,MOGI-GUACU                    ,7366-2,Dirigir veiculo utilizando-se de telefone celular,0,0,0,0,0,0,1,0,0,0,0,0,1
6715,MOGI-GUACU                    ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",10,9,6,8,9,7,11,8,7,0,0,0,76
6715,MOGI-GUACU                    ,7633-1,Dirigir veiculo segurando telefone celular,4,11,7,4,7,5,8,14,5,0,0,0,65
6715,MOGI-GUACU                    ,7633-2,Dirigir veiculo manuseando telefone celular,16,26,13,22,27,21,19,13,8,0,0,0,165
6715,MOGI-GUACU                    ,7684-1,NULL,0,0,0,0,0,1,0,0,1,0,0,0,2
6715,MOGI-GUACU                    ,7684-2,NULL,0,0,0,2,0,2,0,1,2,0,0,0,7
6715,MOGI-GUACU                    ,7714-2,NULL,0,0,0,1,0,0,0,0,0,0,0,0,1
6717,MOGI-MIRIM                    ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,20,23,34,30,52,24,21,22,30,0,0,0,261
6717,MOGI-MIRIM                    ,5029-1,Dirigir veiculo com CNH/PPD/ACC cassada,0,1,0,1,2,0,0,1,0,0,0,0,5
6717,MOGI-MIRIM                    ,5029-2,Dirigir veiculo com CNH/PPD/ACC com suspensao do direito de dirigir,0,0,2,1,0,0,1,3,3,0,0,0,10
6717,MOGI-MIRIM                    ,5037-1,Dirigir veiculo com CNH de categoria diferente da do veiculo,0,1,0,1,2,1,1,0,0,0,0,0,6
6717,MOGI-MIRIM                    ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,3,3,8,6,12,3,3,12,7,0,0,0,59
6717,MOGI-MIRIM                    ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,1,0,1,2,0,0,0,0,2,0,0,0,6
6717,MOGI-MIRIM                    ,5118-0,Permitir posse/conducao do veiculo a pessoa sem CNH/PPD/ACC,5,5,9,7,20,8,7,5,9,0,0,0,76
6717,MOGI-MIRIM                    ,5126-1,Permitir posse/conducao do veiculo a pessoa com CNH/PPD/ACC cassada,0,0,0,0,1,0,0,0,0,0,0,0,1
6717,MOGI-MIRIM                    ,5126-2,Permitir posse/conducao veic pessoa com CNH/PPD/ACC c/ susp. direito de dirigir,0,0,0,0,0,0,0,1,0,0,0,0,1
6717,MOGI-MIRIM                    ,5134-1,Permitir posse/conducao veic a pessoa com CNH categoria diferente da do veiculo,0,0,0,0,1,0,0,0,0,0,0,0,1
6717,MOGI-MIRIM                    ,5142-0,Permitir posse/conducao do veic a pessoa com CNH/PPD vencida ha mais de 30 dias,1,0,0,0,0,1,1,3,0,0,0,0,6
6717,MOGI-MIRIM                    ,5169-1,Dirigir sob a influencia de alcool,1,0,0,1,1,0,1,1,1,0,0,0,7
6717,MOGI-MIRIM                    ,5169-2,Dirigir sob a influencia de qquer substancia psicoativa que deter. dependencia,0,1,0,0,0,0,0,0,0,0,0,0,1
6717,MOGI-MIRIM                    ,5185-1,Deixar o condutor de usar o cinto seguranca,7,22,8,14,13,25,21,21,13,0,0,0,146
6717,MOGI-MIRIM                    ,5185-2,Deixar o passageiro de usar o cinto seguranca,0,0,0,0,0,0,0,0,3,0,0,0,3
6717,MOGI-MIRIM                    ,5193-0,Transportar crianca sem observancia das normas de seguranca estabelecidas p/ CTB,0,1,0,0,0,1,0,0,0,0,0,0,2
6717,MOGI-MIRIM                    ,5207-0,Dirigir sem atencao ou sem os cuidados indispensaveis a seguranca,11,0,10,7,5,10,2,8,5,0,0,0,60
6717,MOGI-MIRIM                    ,5215-1,Dirigir ameacando os pedestres que estejam atravessando a via publica,0,0,0,0,2,1,2,0,2,0,0,0,7
6717,MOGI-MIRIM                    ,5215-2,Dirigir ameacando os demais veiculos,0,0,0,0,4,0,0,1,0,0,0,0,5
6717,MOGI-MIRIM                    ,5274-1,Utiliz veic demonst/exibir manobra perigosa mediante arrancada brusca,5,4,8,4,6,4,5,1,2,0,0,0,39
6717,MOGI-MIRIM                    ,5274-2,Utiliz veic dem/exibir manob perig med derrap/frenag c/desliz/arrast pneus,0,0,0,0,0,1,0,0,0,0,0,0,1
6717,MOGI-MIRIM                    ,5479-0,Estacionar impedindo a movimentacao de outro veiculo,0,1,0,0,0,0,0,0,0,0,0,0,1
6717,MOGI-MIRIM                    ,5738-0,Transitar pela contramao de direcao em via c/ sinalizacao de regul sentido unico,0,1,0,0,0,0,0,0,2,0,0,0,3
6717,MOGI-MIRIM                    ,5835-0,Desobedecer as ordens emanadas da autorid compet de transito ou de seus agentes,2,3,3,2,7,2,5,3,6,0,0,0,34
6717,MOGI-MIRIM                    ,6050-1,Avancar o sinal vermelho do semaforo,0,0,0,0,1,1,0,0,0,0,0,0,2
6717,MOGI-MIRIM                    ,6068-1,Transpor bloqueio viario com ou sem sinalizacao ou dispositivos auxiliares,0,0,0,0,0,1,0,0,0,0,0,0,1
6717,MOGI-MIRIM                    ,6076-0,Transpor bloqueio viario policial,0,0,0,0,0,0,0,0,2,0,0,0,2
6717,MOGI-MIRIM                    ,6084-1,"Ultrapassar veiculos motorizados em fila, parados em razao de sinal luminoso",0,0,0,0,2,0,2,0,0,0,0,0,4
6717,MOGI-MIRIM                    ,6408-0,Portar no veiculo placas de identificacao em desacordo c/ especif/modelo Contran,0,0,1,2,0,2,0,0,0,0,0,0,5
6717,MOGI-MIRIM                    ,6556-1,Conduzir o veiculo com o lacre de identificacao violado/falsificado,1,1,1,0,5,0,1,2,1,0,0,0,13
6717,MOGI-MIRIM                    ,6556-4,Conduzir o veiculo com a placa violada/falsificada,1,0,0,2,1,1,1,0,1,0,0,0,7
6717,MOGI-MIRIM                    ,6580-0,Conduzir o veiculo sem qualquer uma das placas de identificacao,0,0,1,1,0,2,1,2,0,0,0,0,7
6717,MOGI-MIRIM                    ,6599-1,Conduzir o veiculo que nao esteja registrado,0,0,0,1,2,0,0,0,0,0,0,0,3
6717,MOGI-MIRIM                    ,6599-2,Conduzir o veiculo registrado que nao esteja devidamente licenciado,17,15,16,17,60,32,19,24,30,0,0,0,239
6717,MOGI-MIRIM                    ,6602-0,Conduzir o veiculo com qualquer uma das placas sem legibilidade e visibilidade,1,1,1,4,0,0,0,2,1,0,0,0,10
6717,MOGI-MIRIM                    ,6610-1,Conduzir o veiculo com a cor alterada,1,0,0,0,0,0,0,0,0,0,0,0,1
6717,MOGI-MIRIM                    ,6610-2,Conduzir o veiculo com caracteristica alterada,3,0,0,1,0,0,0,0,0,0,0,0,4
6717,MOGI-MIRIM                    ,6637-1,Conduzir o veiculo sem equipamento obrigatorio,4,5,6,6,3,2,3,4,3,0,0,0,37
6717,MOGI-MIRIM                    ,6637-2,Conduzir o veiculo com equipamento obrigatorio ineficiente/inoperante,2,3,5,0,4,2,0,1,2,0,0,0,19
6717,MOGI-MIRIM                    ,6645-0,Conduzir o veiculo com equip obrigatorio em desacordo com o estab pelo Contran,0,0,2,1,1,1,0,0,0,0,0,0,5
6717,MOGI-MIRIM                    ,6653-1,Conduzir o veiculo com descarga livre,4,0,2,1,0,1,1,1,2,0,0,0,12
6717,MOGI-MIRIM                    ,6653-2,Conduzir o veiculo com silenciador de motor defeituoso/deficiente/inoperante,0,0,0,1,0,1,0,0,0,0,0,0,2
6717,MOGI-MIRIM                    ,6700-0,"Conduzir veic com vidro total/parcialmente coberto por pelicula, paineis/pintura",0,0,1,0,1,0,0,2,0,0,0,0,4
6717,MOGI-MIRIM                    ,6726-1,"Conduzir o veiculo em mau estado de conservacao, comprometendo a seguranca",15,7,17,11,19,22,9,12,20,0,0,0,136
6717,MOGI-MIRIM                    ,6769-0,"Conduzir veic c/ defeito no sist de iluminacao, sinaliz ou lampadas queimadas",1,0,1,2,2,0,0,0,1,0,0,0,7
6717,MOGI-MIRIM                    ,6912-0,Conduzir veiculo sem os documentos de porte obrigatorio referidos no CTB,0,2,1,3,5,4,1,6,1,0,0,0,24
6717,MOGI-MIRIM                    ,6920-1,"Deixar de efetuar registro do veiculo em 30 dias, qdo for transf a propriedade",251,149,105,85,116,88,92,80,39,0,0,0,1013
6717,MOGI-MIRIM                    ,7030-1,"Conduzir motocicleta, motoneta e ciclomotor sem capacete de seguranca",2,0,2,0,2,0,1,1,0,0,0,0,9
6717,MOGI-MIRIM                    ,7048-1,"Conduzir motocicleta, motoneta e ciclomotor transportando passageiro s/ capacete",2,0,0,0,0,0,0,0,0,0,0,0,2
6717,MOGI-MIRIM                    ,7056-1,Conduzir motoc/moton/ciclomotor fazendo malabarismo/equilibrando-se em uma roda,0,0,1,0,1,0,0,0,0,0,0,0,2
6717,MOGI-MIRIM                    ,7340-0,Dirigir o veic usando calcado que n se firme nos pes/comprometa utiliz pedais,6,4,7,8,6,3,3,1,5,0,0,0,45
6717,MOGI-MIRIM                    ,7579-0,"Rec sub test, ex clin, peric ou proc q perm cert infl alc/sub psic for art. 277",8,6,2,2,1,0,6,9,4,0,0,0,39
6717,MOGI-MIRIM                    ,7633-1,Dirigir veiculo segurando telefone celular,3,1,2,3,3,3,4,7,4,0,0,0,30
6717,MOGI-MIRIM                    ,7633-2,Dirigir veiculo manuseando telefone celular,2,4,4,2,2,2,2,9,4,0,0,0,31
6717,MOGI-MIRIM                    ,7684-1,NULL,0,0,0,0,0,0,0,1,1,0,0,0,2
6717,MOGI-MIRIM                    ,7684-2,NULL,0,0,0,5,0,2,0,1,0,0,0,0,8
6719,MOMBUCA                       ,5010-0,Dirigir veiculo sem possuir CNH/PPD/ACC,4,3,3,5,2,3,3,6,3,0,0,0,33
6719,MOMBUCA                       ,5045-0,Dirigir veiculo com validade de CNH/PPD vencida ha mais de 30 dias,2,0,0,1,1,0,2,1,0,0,0,0,7
6719,MOMBUCA                       ,5061-0,Entregar veiculo a pessoa sem CNH/PPD/ACC,0,1,0,0,0,0,0,0,1,0,0,0,2
