CODIGO_FILIAL,CNPJ_LOJA,LOJA,DATA_VENDA,ano,mês,dia,CV,QUANTIDADE,VALOR_UNITARIO,VALOR_VENDA_REAL,DESCONTO_PERCENTUAL,VALOR_DESCONTO,FORNECEDOR,GRIFE,TIPO_PRODUTO,CATEGORIA
0107,01329476000729,MITANI A FRANCO     ,20220714,2022,7,14,0060058-0107,1,0.62,0.62,99.90,624.38,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S PRONTAS ZEISS CLEARVIEW   ,LG,LENTES OFTALMICAS
0107,01329476000729,MITANI A FRANCO     ,20220714,2022,7,14,0060058-0107,1,0.62,0.62,99.90,624.38,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S PRONTAS ZEISS CLEARVIEW   ,LG,LENTES OFTALMICAS
0107,01329476000729,MITANI A FRANCO     ,20220714,2022,7,14,0060058-0107,1,624.38,624.38,0.10,0.62,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S PRONTAS ZEISS CLEARVIEW   ,LG,LENTES OFTALMICAS
0107,01329476000729,MITANI A FRANCO     ,20220714,2022,7,14,0060058-0107,1,624.38,624.38,0.10,0.62,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S PRONTAS ZEISS CLEARVIEW   ,LG,LENTES OFTALMICAS
0102,01329476000214,MITANI IBIRAPUERA   ,20220714,2022,7,14,0060060-0102,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220714,2022,7,14,0060060-0102,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220714,2022,7,14,0060060-0102,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220714,2022,7,14,0060060-0102,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220715,2022,7,15,0060061-0110,1,40.09,0.00,99.00,3969.41,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE 3i               ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220715,2022,7,15,0060061-0110,1,3757.31,0.00,6.29,252.19,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE 3i               ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220715,2022,7,15,0060061-0110,1,40.09,0.00,99.00,3969.41,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE 3i               ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220715,2022,7,15,0060061-0110,1,3757.31,0.00,6.29,252.19,OPTOTAL HOYA LTDA                       ,HL LIFESTYLE 3i               ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220715,2022,7,15,0060061-0110,1,102.60,0.00,10.00,11.40,OPTOTAL HOYA LTDA                       ,COLORAÃ‡ÃƒO ALTO INDICE       ,BN,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220715,2022,7,15,0060061-0110,1,102.60,0.00,10.00,11.40,OPTOTAL HOYA LTDA                       ,COLORAÃ‡ÃƒO ALTO INDICE       ,BN,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220716,2022,7,16,0060393-0101,1,89.00,89.00,0.00,0.00,BLESS COMERCIO DE PRODUTOS OPTICOS EIREL,BLESS                         ,ME,ACESSÓRIOS
0101,01329476000133,O.STILO             ,20220714,2022,7,14,0060066-0101,1,608.00,0.00,17.17,126.00,KENERSON INDUSTRIA E COMERCIO DE PRODUTO,ANA HICK.                     ,AR,ARMAÇÃO
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060069-0110,1,165.00,165.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY MOIST            ,LC,LENTES DE CONTATO
0107,01329476000729,MITANI A FRANCO     ,20220714,2022,7,14,0060072-0107,1,170.00,170.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0107,01329476000729,MITANI A FRANCO     ,20220714,2022,7,14,0060072-0107,1,170.00,170.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220714,2022,7,14,0060076-0102,1,330.00,330.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX TORIC               ,LC,LENTES DE CONTATO
0107,01329476000729,MITANI A FRANCO     ,20220714,2022,7,14,0060119-0107,1,89.00,89.00,0.00,0.00,BLESS COMERCIO DE PRODUTOS OPTICOS EIREL,DELAURENTIS                   ,ME,ACESSÓRIOS
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060085-0108,1,240.00,240.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060085-0108,1,365.00,365.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX HYDRAGLYDE ASTIGAMAT,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060086-0110,1,569.25,569.25,1.00,5.75,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060086-0110,1,569.25,569.25,1.00,5.75,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060086-0110,1,5.75,5.75,99.00,569.25,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060086-0110,1,5.75,5.75,99.00,569.25,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS FREEFORM      ,LG,LENTES OFTALMICAS
0101,01329476000133,O.STILO             ,20220714,2022,7,14,0060089-0101,1,220.00,220.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220714,2022,7,14,0060093-0102,1,924.50,924.50,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS SMARTLIFE     ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060094-0110,1,19.47,19.47,99.00,1928.03,GROWN OPTICAL LTDA                      ,ZH CONCEPT STARK              ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060094-0110,1,1830.56,1830.56,6.00,116.94,GROWN OPTICAL LTDA                      ,ZH CONCEPT STARK              ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060094-0110,1,19.47,19.47,99.00,1928.03,GROWN OPTICAL LTDA                      ,ZH CONCEPT STARK              ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060094-0110,1,1830.50,1830.50,6.01,117.00,GROWN OPTICAL LTDA                      ,ZH CONCEPT STARK              ,LG,LENTES OFTALMICAS
0109,01329476000990,MITANI C NORTE      ,20220714,2022,7,14,0060095-0109,1,195.00,195.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060100-0110,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060100-0110,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060100-0110,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220714,2022,7,14,0060100-0110,1,165.00,165.00,25.00,55.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220714,2022,7,14,0060102-0105,1,170.00,170.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220714,2022,7,14,0060102-0105,1,170.00,170.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 2                      ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060104-0108,1,180.00,180.00,25.00,60.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060104-0108,1,180.00,180.00,25.00,60.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060104-0108,1,180.00,180.00,25.00,60.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060104-0108,1,180.00,180.00,25.00,60.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220714,2022,7,14,0060105-0103,1,15.10,15.10,99.00,1494.90,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROG. SMARTLIFE ESSENTIA,LG,LENTES OFTALMICAS
0103,01329476000303,MITANI JD SUL       ,20220714,2022,7,14,0060105-0103,1,1283.50,1283.50,15.00,226.50,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROG. SMARTLIFE ESSENTIA,LG,LENTES OFTALMICAS
0103,01329476000303,MITANI JD SUL       ,20220714,2022,7,14,0060105-0103,1,15.10,15.10,99.00,1494.90,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROG. SMARTLIFE ESSENTIA,LG,LENTES OFTALMICAS
0103,01329476000303,MITANI JD SUL       ,20220714,2022,7,14,0060105-0103,1,1283.50,1283.50,15.00,226.50,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROG. SMARTLIFE ESSENTIA,LG,LENTES OFTALMICAS
0109,01329476000990,MITANI C NORTE      ,20220714,2022,7,14,0060107-0109,1,220.00,220.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220714,2022,7,14,0060108-0101,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220714,2022,7,14,0060108-0101,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220714,2022,7,14,0060108-0101,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220714,2022,7,14,0060108-0101,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220714,2022,7,14,0060109-0103,1,225.00,225.00,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060111-0108,1,280.00,280.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S PRONTAS ZEISS             ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060111-0108,1,996.00,996.00,0.00,0.00,KALID 63 COMERCIO REPRESENTACAO E IMP DE,NANO                          ,AR,ARMAÇÃO
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060111-0108,1,280.00,280.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S PRONTAS ZEISS             ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220714,2022,7,14,0060115-0105,1,1415.00,1415.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROGRESSIVE LIGHT 3DV   ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220714,2022,7,14,0060115-0105,1,1415.00,1415.00,0.00,0.00,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROGRESSIVE LIGHT 3DV   ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220714,2022,7,14,0060115-0105,1,10.19,10.19,99.00,1008.81,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS OFFICELENS PLUS ROOM / R,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220714,2022,7,14,0060115-0105,1,1124.62,1124.62,9.67,120.38,MARCOLIN DO BRASIL COMERCIO DE PRODUTOS ,MAX MARA                      ,AR,ARMAÇÃO
0105,01329476000567,MITANI MORUMBI      ,20220714,2022,7,14,0060115-0105,1,10.19,10.19,99.00,1008.81,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS OFFICELENS PLUS ROOM / R,LG,LENTES OFTALMICAS
0103,01329476000303,MITANI JD SUL       ,20220714,2022,7,14,0060116-0103,1,2333.00,2333.00,0.00,0.00,LUXOTTICA BRASIL PRODUTOS OTICOS E ESPOR,TIFFANY                       ,OC,SOLAR
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060118-0108,1,836.88,836.88,1.00,10.15,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS SUPERB        ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060118-0108,1,3464.67,3464.67,1.00,42.00,GROWN OPTICAL LTDA                      ,VX XCLUSIVE AIRWEAR           ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060118-0108,1,836.88,836.88,1.00,10.15,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS SUPERB        ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060118-0108,1,35.00,35.00,99.00,4158.00,GROWN OPTICAL LTDA                      ,VX XCLUSIVE AIRWEAR           ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060118-0108,1,3464.68,3464.68,1.00,42.00,GROWN OPTICAL LTDA                      ,VX XCLUSIVE AIRWEAR           ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060118-0108,1,8.45,8.45,99.00,1004.36,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS SUPERB        ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060118-0108,1,8.45,8.45,99.00,1004.36,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,V.S SURF. ZEISS SUPERB        ,LG,LENTES OFTALMICAS
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060118-0108,1,34.99,34.99,99.00,4158.00,GROWN OPTICAL LTDA                      ,VX XCLUSIVE AIRWEAR           ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220714,2022,7,14,0060123-0105,1,195.00,195.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0107,01329476000729,MITANI A FRANCO     ,20220714,2022,7,14,0060124-0107,1,195.00,195.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220714,2022,7,14,0060125-0108,1,209.00,209.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,DAILIES PRECISION ONE         ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220715,2022,7,15,0060128-0108,1,123.75,123.75,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX COLORS              ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220715,2022,7,15,0060128-0108,1,123.75,123.75,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX COLORS              ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220715,2022,7,15,0060128-0108,1,123.75,123.75,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX COLORS              ,LC,LENTES DE CONTATO
0108,01329476000800,MITANI PAULISTA     ,20220715,2022,7,15,0060128-0108,1,123.75,123.75,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX COLORS              ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220715,2022,7,15,0060131-0105,1,21.14,21.14,99.00,2093.36,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROGRESSIVE LIGHT 3DV   ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220715,2022,7,15,0060131-0105,1,21.14,21.14,99.00,2093.36,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROGRESSIVE LIGHT 3DV   ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220715,2022,7,15,0060131-0105,1,2093.36,2093.36,1.00,21.14,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROGRESSIVE LIGHT 3DV   ,LG,LENTES OFTALMICAS
0105,01329476000567,MITANI MORUMBI      ,20220715,2022,7,15,0060131-0105,1,2093.36,2093.36,1.00,21.14,CARL ZEISS VISION BRASIL INDUSTRIA OPTIC,ZEISS PROGRESSIVE LIGHT 3DV   ,LG,LENTES OFTALMICAS
0102,01329476000214,MITANI IBIRAPUERA   ,20220715,2022,7,15,0060134-0102,1,220.00,220.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220715,2022,7,15,0060134-0102,1,220.00,220.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220715,2022,7,15,0060138-0110,1,220.00,220.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0112,01329476001296,MITANI HIGIENOPOLIS ,20220715,2022,7,15,0060139-0112,1,64.50,64.50,0.00,0.00,GROWN OPTICAL LTDA                      ,CR 39 SOLAR BASE 6/8          ,LG,LENTES OFTALMICAS
0112,01329476001296,MITANI HIGIENOPOLIS ,20220715,2022,7,15,0060139-0112,1,64.50,64.50,0.00,0.00,GROWN OPTICAL LTDA                      ,CR 39 SOLAR BASE 6/8          ,LG,LENTES OFTALMICAS
0110,01329476001024,MITANI AUGUSTA      ,20220715,2022,7,15,0060141-0110,1,240.00,240.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,AIR OPTIX PLUS HYDRAGLYDE     ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060142-0109,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060142-0109,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060142-0109,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060142-0109,1,146.25,146.25,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE 1 DAY OASYS            ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220715,2022,7,15,0060143-0101,1,215.00,0.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0101,01329476000133,O.STILO             ,20220715,2022,7,15,0060144-0101,1,200.00,200.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220715,2022,7,15,0060145-0102,1,161.00,161.00,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220715,2022,7,15,0060145-0102,1,161.00,161.00,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220715,2022,7,15,0060145-0102,1,161.00,161.00,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0102,01329476000214,MITANI IBIRAPUERA   ,20220715,2022,7,15,0060145-0102,1,161.00,161.00,0.00,0.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY                     ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220715,2022,7,15,0060151-0103,1,234.00,234.00,25.00,78.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY TORIC               ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220715,2022,7,15,0060151-0103,1,234.00,234.00,25.00,78.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY TORIC               ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220715,2022,7,15,0060151-0103,1,234.00,234.00,25.00,78.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY TORIC               ,LC,LENTES DE CONTATO
0103,01329476000303,MITANI JD SUL       ,20220715,2022,7,15,0060151-0103,1,234.00,234.00,25.00,78.00,COOPERVISION DO BRASIL LTDA             ,BIOFINITY TORIC               ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220715,2022,7,15,0060153-0105,1,213.00,213.00,0.00,0.00,SOLOTICA DISTR. DE PRODUTOS OPTICOS LTDA,FLUORCARBONADA DK 90 SOPER    ,LC,LENTES DE CONTATO
0105,01329476000567,MITANI MORUMBI      ,20220715,2022,7,15,0060153-0105,1,213.00,213.00,0.00,0.00,SOLOTICA DISTR. DE PRODUTOS OPTICOS LTDA,FLUORCARBONADA DK 90 SOPER    ,LC,LENTES DE CONTATO
0110,01329476001024,MITANI AUGUSTA      ,20220711,2022,7,11,0059569-0110,1,20.00,20.00,0.00,0.00,BLESS COMERCIO DE PRODUTOS OPTICOS EIREL,DELAURENTIS                   ,ME,ACESSÓRIOS
0103,01329476000303,MITANI JD SUL       ,20220715,2022,7,15,0060155-0103,1,350.00,350.00,0.00,0.00,ALCON BRASIL CUIDADOS COM A SAUDE LTDA  ,DAILIES AQUA COMFORT PLUS 90PK,LC,LENTES DE CONTATO
0104,01329476000486,MITANI ELDORADO     ,20220716,2022,7,16,0060398-0104,1,20.00,20.00,0.00,0.00,BLESS COMERCIO DE PRODUTOS OPTICOS EIREL,DELAURENTIS                   ,ME,ACESSÓRIOS
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060159-0109,1,2490.00,2490.00,0.00,0.00,SILHOUETTE DO BRASIL PRODUTOS OPTICOS LT,SILHOUETTE                    ,AR,ARMAÇÃO
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060159-0109,1,0.79,0.79,99.00,78.71,GROWN OPTICAL LTDA                      ,COLORAÃ‡ÃƒO POLY/ TRIVEX      ,BN,LENTES OFTALMICAS
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060159-0109,1,2907.68,2907.68,1.35,39.82,GROWN OPTICAL LTDA                      ,VX E DESIGN STYLIS            ,LG,LENTES OFTALMICAS
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060159-0109,1,0.79,0.79,99.00,78.71,GROWN OPTICAL LTDA                      ,COLORAÃ‡ÃƒO POLY/ TRIVEX      ,BN,LENTES OFTALMICAS
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060159-0109,1,19.12,19.12,99.00,1893.38,GROWN OPTICAL LTDA                      ,VX E DESIGN AIRWEAR           ,LG,LENTES OFTALMICAS
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060159-0109,1,2947.50,2947.50,0.00,0.00,GROWN OPTICAL LTDA                      ,VX E DESIGN STYLIS            ,LG,LENTES OFTALMICAS
0109,01329476000990,MITANI C NORTE      ,20220715,2022,7,15,0060159-0109,1,19.12,19.12,99.00,1893.38,GROWN OPTICAL LTDA                      ,VX E DESIGN AIRWEAR           ,LG,LENTES OFTALMICAS
0107,01329476000729,MITANI A FRANCO     ,20220715,2022,7,15,0060164-0107,1,165.00,165.00,0.00,0.00,JOHNSON & JOHNSON DO BRASIL INDUSTRIA E ,ACUVUE OASYS                  ,LC,LENTES DE CONTATO
