Ano,Nome do autor,Número da emenda,Localidade do gasto (Regionalização),Sigla UF ,Função,Subfunção,Valor empenhado,Valor liquidado,Valor pago
2021,LUIZ CARLOS,11,AMAPÁ,AP,Encargos especiais,Outras transferências,100000.00,100000.00,100000.00
2021,MAJOR OLIMPIO,1,Nacional,BR,Encargos especiais,Outros encargos especiais,100000.00,100000.00,100000.00
2021,LIDICE DA MATA,4,BAHIA,BA,Educação,Ensino superior,100000.00,100000.00,100000.00
2021,LAURIETE,15,ESPÍRITO SANTO,ES,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,JULIO CESAR RIBEIRO,2,DISTRITO FEDERAL,DF,Cultura,Difusão cultural,100000.00,100000.00,100000.00
2021,PR. MARCO FELICIANO,8,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,AUGUSTO COUTINHO,9,PERNAMBUCO,PE,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,GERVASIO MAIA,8,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,ZE VITOR,2,MINAS GERAIS,MG,Agricultura,Difusão do conhecimento científico e tecnológico,100000.00,14043.64,14043.64
2021,HELIO LEITE,8,PARÁ,PA,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,AUREA CAROLINA,7,MINAS GERAIS,MG,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,BOHN GASS,10,RIO GRANDE DO SUL,RS,Educação,Ensino superior,100000.00,0.00,0.00
2021,LEONARDO MONTEIRO,3,MINAS GERAIS,MG,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,TED CONTI,12,ESPÍRITO SANTO,ES,Comércio e serviços,Promoção comercial ,100000.00,0.00,0.00
2021,CEZINHA DE MADUREIRA,2,SÃO PAULO,SP,Desporto e lazer,Desporto comunitário,100000.00,100000.00,100000.00
2021,CLEBER VERDE,9,MARANHÃO,MA,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,GONZAGA PATRIOTA,22,PERNAMBUCO,PE,Agricultura,Desenvolvimento tecnológico e engenharia,100000.00,38024.02,38024.02
2021,DAMIAO FELICIANO,10,PARAÍBA,PB,Educação,Ensino superior,100000.00,0.00,0.00
2021,FABIO MITIDIERI,11,SERGIPE,SE,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,PROFESSORA DAYANE PIMENTEL,7,BAHIA,BA,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,ALEXANDRE PADILHA,17,SÃO PAULO,SP,Ciência e Tecnologia,Desenvolvimento científico,100000.00,0.00,0.00
2021,ANDRE FIGUEIREDO,6,CEARÁ,CE,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,STEFANO AGUIAR,6,MINAS GERAIS,MG,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,VICENTINHO,16,SÃO PAULO,SP,Comércio e serviços,Turismo,100000.00,100000.00,100000.00
2021,JEAN PAUL PRATES,10,RIO GRANDE DO NORTE,RN,Educação,Ensino superior,100000.00,0.00,0.00
2021,DANILO FORTE,1,CEARÁ,CE,Educação,Ensino superior,100000.00,0.00,0.00
2021,ROGERIO CORREIA,14,MINAS GERAIS,MG,Educação,Ensino profissional,100000.00,95000.00,95000.00
2021,CORONEL ARMANDO,13,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,0.00
2021,BOHN GASS,9,RIO GRANDE DO SUL,RS,Educação,Ensino superior,100000.00,10500.00,8400.00
2021,HELDER SALOMAO,6,Nacional,BR,Organização agrária,Ensino profissional,100000.00,0.00,0.00
2021,VINICIUS FARAH,10,RIO DE JANEIRO,RJ,Encargos especiais,Outras transferências,100000.00,100000.00,100000.00
2021,CARLOS VERAS,11,PERNAMBUCO,PE,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,MILTON COELHO,4,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,50000.00,50000.00
2021,CARLA ZAMBELLI,9,SÃO PAULO,SP,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,MARCOS DO VAL,13,ESPÍRITO SANTO,ES,Educação,Educação básica,100000.00,0.00,0.00
2021,WELLINGTON FAGUNDES,5,MATO GROSSO,MT,Transporte,Transporte ferroviário,100000.00,75700.54,75563.35
2021,NATALIA BONAVIDES,5,RIO GRANDE DO NORTE,RN,Saúde,Formação de recursos humanos,100000.00,0.00,0.00
2021,ALEXANDRE PADILHA,15,RIO DE JANEIRO,RJ,Ciência e Tecnologia,Desenvolvimento científico,100000.00,0.00,0.00
2021,GORETE PEREIRA,6,CEARÁ,CE,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,GASTAO VIEIRA,14,MARANHÃO,MA,Educação,Ensino profissional,100000.00,0.00,0.00
2021,VINICIUS FARAH,5,RIO DE JANEIRO,RJ,Encargos especiais,Outras transferências,100000.00,100000.00,100000.00
2021,DANIELA DO WAGUINHO,12,RIO DE JANEIRO,RJ,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,JOAO DANIEL,4,SERGIPE,SE,Agricultura,Promoção da produção agropecuária,100000.00,100000.00,100000.00
2021,BOHN GASS,17,Nacional,BR,Ciência e Tecnologia,Desenvolvimento científico,100000.00,0.00,0.00
2021,KIM KATAGUIRI,4,SÃO PAULO,SP,Saúde,Administração geral,100000.00,100000.00,100000.00
2021,ZECA DIRCEU,8,Nacional,BR,Trabalho,Desenvolvimento científico,100000.00,0.00,0.00
2021,PROFESSORA DAYANE PIMENTEL,5,RIO DE JANEIRO,RJ,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,ACIR GURGACZ,15,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,GUSTAVO FRUET,7,PARANÁ,PR,Trabalho,Fomento ao trabalho,100000.00,0.00,0.00
2021,HEITOR FREIRE,2,CEARÁ,CE,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,RODRIGO CUNHA,2,ALAGOAS,AL,Cultura,"Patrimônio histórico, artístico e arqueológico",100000.00,0.00,0.00
2021,FERNANDO MONTEIRO,8,PERNAMBUCO,PE,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,DR. FREDERICO,10,MINAS GERAIS,MG,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,CAPITAO WAGNER,10,CEARÁ,CE,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,LUIZAO GOULART,8,PARANÁ,PR,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,LINCOLN PORTELA,10,MINAS GERAIS,MG,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,BALEIA ROSSI,1,SÃO PAULO,SP,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,VICENTINHO,10,SÃO PAULO,SP,Educação,Ensino superior,100000.00,0.00,0.00
2021,CHRIS TONIETTO,6,RIO DE JANEIRO,RJ,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,JEAN PAUL PRATES,15,RIO GRANDE DO NORTE,RN,Assistência social,Alimentação e nutrição,100000.00,0.00,0.00
2021,MILTON COELHO,6,PERNAMBUCO,PE,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,CRISTIANO VALE,7,PARÁ,PA,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,WELLINGTON ROBERTO,4,PARAÍBA,PB,Educação,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,WELLINGTON ROBERTO,15,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,ALE SILVA,3,MINAS GERAIS,MG,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,BETO ROSADO,8,RIO GRANDE DO NORTE,RN,Educação,Ensino superior,100000.00,0.00,0.00
2021,PR. MARCO FELICIANO,13,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,HEITOR FREIRE,3,CEARÁ,CE,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,TED CONTI,20,ESPÍRITO SANTO,ES,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,CARLA DICKSON,15,RIO GRANDE DO NORTE,RN,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,FABIO MITIDIERI,3,SERGIPE,SE,Defesa nacional,Desporto comunitário,100000.00,42467.16,42467.16
2021,PAULO TEIXEIRA,10,SÃO PAULO,SP,Educação,Ensino superior,100000.00,0.00,0.00
2021,DANILO CABRAL,3,PERNAMBUCO,PE,Urbanismo,Assistência comunitária,100000.00,0.00,0.00
2021,ROSANGELA GOMES,10,RIO DE JANEIRO,RJ,Educação,Ensino superior,100000.00,0.00,0.00
2021,ROSE MODESTO,11,MATO GROSSO DO SUL,MS,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,TADEU ALENCAR,15,PERNAMBUCO,PE,Encargos especiais,Outras transferências,100000.00,100000.00,100000.00
2021,ALEXANDRE PADILHA,20,Nacional,BR,Cultura,Difusão cultural,100000.00,100000.00,100000.00
2021,ERIKA KOKAY,6,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,33000.00,33000.00
2021,MARIA DO ROSARIO,9,RIO GRANDE DO SUL,RS,Educação,Ensino superior,100000.00,100000.00,0.00
2021,ALICE PORTUGAL,10,BAHIA,BA,Educação,Ensino profissional,100000.00,22339.84,22339.84
2021,DAMIAO FELICIANO,3,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,MARILIA ARRAES,14,PERNAMBUCO,PE,Comunicações,Tecnologia da informação,100000.00,0.00,0.00
2021,DRA. SORAYA MANATO,2,ESPÍRITO SANTO,ES,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,RAUL HENRY,2,PERNAMBUCO,PE,Ciência e Tecnologia,Desenvolvimento tecnológico e engenharia,100000.00,0.00,0.00
2021,JOSE RICARDO,21,AMAZONAS,AM,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,60000.00,60000.00
2021,JOAO DANIEL,2,Nacional,BR,Educação,Ensino superior,100000.00,0.00,0.00
2021,LUISA CANZIANI,6,PARANÁ,PR,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,DAMIAO FELICIANO,14,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,CHARLLES EVANGELISTA,3,MINAS GERAIS,MG,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,LIDICE DA MATA,11,BAHIA,BA,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,ELCIONE BARBALHO,6,Nacional,BR,Desporto e lazer,Desporto comunitário,100000.00,0.00,0.00
2021,GLEISI HOFFMANN,6,PARANÁ,PR,Educação,Ensino superior,100000.00,100000.00,100000.00
2021,POMPEO DE MATTOS,3,RIO GRANDE DO SUL,RS,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,ADOLFO VIANA,8,BAHIA,BA,Cultura,"Patrimônio histórico, artístico e arqueológico",100000.00,100000.00,0.00
2021,JOSE ROCHA,9,Nacional,BR,Defesa nacional,Defesa naval,100000.00,100000.00,0.00
2021,ANTONIO ANASTASIA,2,MINAS GERAIS,MG,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,CARLA DICKSON,14,RIO GRANDE DO NORTE,RN,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,ALENCAR SANTANA BRAGA,10,SÃO PAULO,SP,Educação,Ensino superior,100000.00,100000.00,100000.00
2021,PR. MARCO FELICIANO,10,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,ALEXANDRE PADILHA,6,SÃO PAULO,SP,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,STEFANO AGUIAR,11,MINAS GERAIS,MG,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,ANDRE FIGUEIREDO,17,CEARÁ,CE,Educação,Educação básica,100000.00,0.00,0.00
2021,TADEU ALENCAR,19,PERNAMBUCO,PE,Saúde,Administração geral,100000.00,100000.00,100000.00
2021,MARCON,11,RIO GRANDE DO SUL,RS,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,AGUINALDO RIBEIRO,4,PARAÍBA,PB,Encargos especiais,Outras transferências,100000.00,100000.00,100000.00
2021,WILSON SANTIAGO,5,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,FLAVIANO MELO,4,ACRE,AC,Saúde,Administração geral,100000.00,100000.00,100000.00
2021,AIRTON FALEIRO,5,PARÁ,PA,Educação,Ensino superior,100000.00,0.00,0.00
2021,FLAVIO ARNS,3,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,HELDER SALOMAO,13,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,EVANDRO ROMAN,1,PARANÁ,PR,Trabalho,Empregabilidade,100000.00,100000.00,100000.00
2021,RAUL HENRY,7,PERNAMBUCO,PE,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,PATRUS ANANIAS,17,MINAS GERAIS,MG,Educação,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,BETO ROSADO,3,RIO GRANDE DO NORTE,RN,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,LEUR LOMANTO JUNIOR,1,BAHIA,BA,Comunicações,Tecnologia da informação,100000.00,100000.00,100000.00
2021,ALENCAR SANTANA BRAGA,6,Nacional,BR,Gestão ambiental,Recursos hídricos,100000.00,0.00,0.00
2021,DAMIAO FELICIANO,4,PARAÍBA,PB,Educação,Ensino superior,100000.00,0.00,0.00
2021,ROGERIO CORREIA,18,MINAS GERAIS,MG,Educação,Ensino superior,100000.00,91750.00,0.00
2021,LUISA CANZIANI,10,PARANÁ,PR,Urbanismo,infra-estrutura urbana,100000.00,0.00,0.00
2021,NATALIA BONAVIDES,12,Nacional,BR,Educação,Ensino superior,100000.00,96098.71,48226.09
2021,JOSE NUNES,9,BAHIA,BA,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,PATRUS ANANIAS,7,MINAS GERAIS,MG,Gestão ambiental,Preservação e conservação ambiental,100000.00,0.00,0.00
2021,SORAYA THRONICKE,10,MATO GROSSO DO SUL,MS,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,REINHOLD STEPHANES JUNIOR,10,PARANÁ,PR,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,LEANDRE,3,PARANÁ,PR,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,HUGO MOTTA,1,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,MARRECA FILHO,10,MARANHÃO,MA,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,PEDRO UCZAI,10,SANTA CATARINA,SC,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,MARIANA CARVALHO,4,RONDÔNIA,RO,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,FAUSTO PINATO,9,SÃO PAULO,SP,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,100000.00,100000.00
2021,GUILHERME MUSSI,4,SÃO PAULO,SP,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,DOMINGOS SAVIO,1,MINAS GERAIS,MG,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,PR. MARCO FELICIANO,12,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,ROSE MODESTO,7,MATO GROSSO DO SUL,MS,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,EDUARDO CURY,14,SÃO PAULO,SP,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,BETO ROSADO,9,RIO GRANDE DO NORTE,RN,Agricultura,Promoção da produção agropecuária,100000.00,0.00,0.00
2021,MARIA ROSAS,6,SÃO PAULO,SP,Saúde,Administração geral,100000.00,100000.00,100000.00
2021,DELEGADO ANTONIO FURTADO,21,RIO DE JANEIRO,RJ,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,MARCELO CASTRO,3,Nacional,BR,Cultura,Difusão cultural,100000.00,100000.00,100000.00
2021,AROLDO MARTINS,1,PARANÁ,PR,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,PR. MARCO FELICIANO,19,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,GLEISI HOFFMANN,9,PARANÁ,PR,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,SERGIO PETECAO,6,Nacional,BR,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,VINICIUS FARAH,24,RIO DE JANEIRO,RJ,Encargos especiais,Outras transferências,100000.00,100000.00,100000.00
2021,ANDRE FERREIRA,8,PERNAMBUCO,PE,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,WALTER ALVES,4,RIO GRANDE DO NORTE,RN,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,DRA. SORAYA MANATO,19,ESPÍRITO SANTO,ES,Educação,Educação básica,100000.00,0.00,0.00
2021,NORMA AYUB,9,ESPÍRITO SANTO,ES,Defesa nacional,Administração geral,100000.00,100000.00,100000.00
2021,CEZINHA DE MADUREIRA,1,SÃO PAULO,SP,Encargos especiais,Outras transferências,100000.00,100000.00,100000.00
2021,HENRIQUE FONTANA,17,RIO GRANDE DO SUL,RS,Comércio e serviços,Turismo,100000.00,0.00,0.00
2021,JOSE GUIMARAES,17,Sudeste,Sudeste,Cultura,Difusão cultural,100000.00,100000.00,100000.00
2021,ANGELA AMIN,19,Nacional,BR,Encargos especiais,Outros encargos especiais,100000.00,100000.00,100000.00
2021,JUNINHO DO PNEU,7,RIO DE JANEIRO,RJ,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,JOAO BOSCO DA COSTA,8,SERGIPE,SE,Segurança pública,Policiamento,100000.00,100000.00,100000.00
2021,JULIO DELGADO,9,MINAS GERAIS,MG,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,LUIS CARLOS HEINZE,9,RIO GRANDE DO SUL,RS,Saúde,Atenção básica,100000.00,100000.00,100000.00
2021,MIGUEL LOMBARDI,5,PARANÁ,PR,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,ARTHUR OLIVEIRA MAIA,3,BAHIA,BA,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,DAMIAO FELICIANO,18,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,ZENAIDE MAIA,18,RIO GRANDE DO NORTE,RN,Encargos especiais,Outras transferências,100000.00,100000.00,100000.00
2021,HELIO COSTA,5,SANTA CATARINA,SC,Educação,Educação básica,100000.00,0.00,0.00
2021,GENERAL PETERNELLI,9,SÃO PAULO,SP,Desporto e lazer,Desporto comunitário,100000.00,100000.00,100000.00
2021,JOSE ROCHA,1,BAHIA,BA,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,RODRIGO CUNHA,18,ALAGOAS,AL,Assistência social,Assistência comunitária,100000.00,0.00,0.00
2021,BIA CAVASSA,12,SÃO PAULO,SP,Saúde,Assistência hospitalar e ambulatorial,100000.00,100000.00,100000.00
2021,ANDRE DE PAULA,6,PERNAMBUCO,PE,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,CARLOS ZARATTINI,2,SÃO PAULO,SP,Direitos da cidadania,"Direitos individuais, coletivos e difusos",100000.00,0.00,0.00
2021,GUSTINHO RIBEIRO,6,SERGIPE,SE,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,GONZAGA PATRIOTA,15,PERNAMBUCO,PE,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,MARA ROCHA,6,ACRE,AC,Cultura,Difusão cultural,100000.00,0.00,0.00
2021,CHARLES FERNANDES,2,BAHIA,BA,Assistência social,Assistência comunitária,100000.00,100000.00,100000.00
2021,ANDRE FERREIRA,2,PERNAMBUCO,PE,Segurança pública,Policiamento,100000.00,0.00,0.00
2021,ZENAIDE MAIA,12,RIO GRANDE DO NORTE,RN,Saúde,Assistência hospitalar e ambulatorial,100000.00,0.00,0.00
2021,LUIZ CARLOS,17,AMAPÁ,AP,Encargos especiais,Outras transferências,100001.00,100001.00,100001.00
2021,FELICIO LATERCA,4,RIO DE JANEIRO,RJ,Saúde,Administração geral,100986.00,100986.00,0.00
2021,LUIZ ANTONIO CORREA,2,RIO DE JANEIRO,RJ,Saúde,Atenção básica,101000.00,0.00,0.00
2021,DAMIAO FELICIANO,7,PARAÍBA,PB,Segurança pública,Policiamento,101351.00,0.00,0.00
2021,AUREA CAROLINA,18,MINAS GERAIS,MG,Agricultura,Extensão rural,102000.00,0.00,0.00
2021,MAILZA GOMES,5,Nacional,BR,Defesa nacional,Defesa naval,102037.63,102037.63,0.00
2021,NICOLETTI,13,RORAIMA,RR,Encargos especiais,Outras transferências,103093.00,103093.00,103093.00
2021,FERNANDO COELHO FILHO,4,PERNAMBUCO,PE,Agricultura,Difusão do conhecimento científico e tecnológico,104000.00,1725.00,1725.00
2021,NILDA GONDIM,8,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,104930.00,0.00,0.00
2021,VENEZIANO VITAL DO REGO,9,PARAÍBA,PB,Saúde,Assistência hospitalar e ambulatorial,105000.00,0.00,0.00
2021,PAULO TEIXEIRA,3,Nacional,BR,Agricultura,Extensão rural,105000.00,0.00,0.00
2021,CHRISTINO AUREO,11,RIO DE JANEIRO,RJ,Agricultura,Promoção da produção agropecuária,105000.00,0.00,0.00
2021,GONZAGA PATRIOTA,9,PERNAMBUCO,PE,Agricultura,Promoção da produção agropecuária,105000.00,0.00,0.00
2021,MARCIO LABRE,3,RIO DE JANEIRO,RJ,Defesa nacional,Administração geral,105000.00,43436.00,43436.00
2021,NILDA GONDIM,5,PARAÍBA,PB,Assistência social,Assistência comunitária,105000.00,0.00,0.00
2021,LEONARDO MONTEIRO,13,MINAS GERAIS,MG,Agricultura,Promoção da produção agropecuária,105000.00,0.00,0.00
2021,BIRA DO PINDARE,9,MARANHÃO,MA,Urbanismo,Assistência comunitária,105315.00,0.00,0.00
2022,CAROLINE DE TONI,1,Nacional,BR,Defesa nacional,Defesa naval,105770.00,0.00,0.00
2021,NICOLETTI,2,RORAIMA,RR,Educação,Ensino profissional,106900.00,0.00,0.00
2021,BIA KICIS,12,Exterior,EXT,Relações exteriores,Promoção comercial ,109023.71,47708.38,47708.38
2021,DANIEL TRZECIAK,9,Sul,Sul,Direitos da cidadania,"Direitos individuais, coletivos e difusos",109238.00,0.00,0.00
2021,ROSE MODESTO,9,MATO GROSSO DO SUL,MS,Desporto e lazer,Desporto comunitário,110000.00,0.00,0.00
2021,TASSO JEREISSATI,14,CEARÁ,CE,Saúde,Assistência hospitalar e ambulatorial,110460.00,110460.00,110460.00
2021,CARLA DICKSON,10,RIO GRANDE DO NORTE,RN,Saúde,Atenção básica,111375.00,111375.00,111375.00
2021,BANCADA DO CEARA,12,CEARÁ,CE,Agricultura,Difusão do conhecimento científico e tecnológico,111524.99,38800.00,38800.00
2021,PROFESSORA MARCIVANIA,23,AMAPÁ,AP,Saúde,Administração geral,112993.00,112993.00,112993.00
2021,SARGENTO FAHUR,3,PARANÁ,PR,Saúde,Assistência hospitalar e ambulatorial,113538.00,0.00,0.00
2021,PEDRO CUNHA LIMA,6,PARAÍBA,PB,Direitos da cidadania,"Direitos individuais, coletivos e difusos",114925.00,0.00,0.00
2021,GONZAGA PATRIOTA,2,Nacional,BR,Defesa nacional,Defesa terrestre,115000.00,0.00,0.00
2021,CORONEL ARMANDO,1,Nacional,BR,Defesa nacional,Administração geral,116800.47,97350.47,66633.37
2021,MAJOR VITOR HUGO,8,GOIÁS,GO,Educação,Ensino superior,119001.89,0.00,0.00
2021,EDNA HENRIQUE,5,PARAÍBA,PB,Gestão ambiental,Preservação e conservação ambiental,119578.68,0.00,0.00
2021,ELMAR NASCIMENTO,1,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,DENIS BEZERRA,8,CEARÁ,CE,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,MARIA DO ROSARIO,10,RIO GRANDE DO SUL,RS,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,ELMAR NASCIMENTO,3,Nacional,BR,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,ROSE MODESTO,3,MATO GROSSO DO SUL,MS,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,ALESSANDRO MOLON,15,RIO DE JANEIRO,RJ,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,IZALCI LUCAS,6,DISTRITO FEDERAL,DF,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,MAURICIO DZIEDRICKI,1,RIO GRANDE DO SUL,RS,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,MARGARETE COELHO,6,PIAUÍ,PI,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,JOSIVALDO JP,4,MARANHÃO,MA,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,ZEQUINHA MARINHO,15,PARÁ,PA,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,LEUR LOMANTO JUNIOR,8,BAHIA,BA,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,LEONIDAS CRISTINO,1,CEARÁ,CE,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,ROSANA VALLE,11,SÃO PAULO,SP,Direitos da cidadania,"Direitos individuais, coletivos e difusos",119610.00,0.00,0.00
2021,ZENAIDE MAIA,6,RIO GRANDE DO NORTE,RN,Organização agrária,Ensino profissional,119614.00,0.00,0.00
2021,JESSICA SALES,10,Nacional,BR,Defesa nacional,Administração geral,119900.95,29138.28,23622.10
2021,PEDRO CUNHA LIMA,16,PARAÍBA,PB,Defesa nacional,Administração geral,119902.73,113712.73,111672.73
2021,CARLA ZAMBELLI,7,SÃO PAULO,SP,Assistência social,Alimentação e nutrição,119916.00,0.00,0.00
2021,ZEQUINHA MARINHO,14,PARÁ,PA,Saúde,Assistência hospitalar e ambulatorial,119985.00,119985.00,119985.00
2021,GENERAL PETERNELLI,2,SÃO PAULO,SP,Educação,Ensino profissional,119986.00,45939.60,23944.80
2021,MARILIA ARRAES,6,PERNAMBUCO,PE,Assistência social,Assistência comunitária,120000.00,120000.00,120000.00
2021,DANIELA DO WAGUINHO,9,RIO DE JANEIRO,RJ,Segurança pública,Policiamento,120000.00,0.00,0.00
2021,MARIA DO CARMO ALVES,2,SERGIPE,SE,Cultura,Difusão cultural,120000.00,0.00,0.00
2021,SERGIO BRITO,7,BAHIA,BA,Saúde,Atenção básica,120000.00,120000.00,120000.00
